"thour","tdate","Ph","Tdelta","Gv","Ph.l0","Ph.l1","Ph.l2","Ph.l3","Ph.l4","Ph.l5","Ph.l6","Ph.l7","Ph.l8","Ph.l9","Ph.l10","Tdelta.l0","Tdelta.l1","Tdelta.l2","Tdelta.l3","Tdelta.l4","Tdelta.l5","Tdelta.l6","Tdelta.l7","Tdelta.l8","Tdelta.l9","Tdelta.l10","Gv.l0","Gv.l1","Gv.l2","Gv.l3","Gv.l4","Gv.l5","Gv.l6","Gv.l7","Gv.l8","Gv.l9","Gv.l10"
201,"2013-02-06 16:00:00",36,20.610625,437.269040697683,36,31,14,70,93,94,95,95,96,96,97,20.610625,21.3269583333333,22.322375,23.7223333333333,24.31175,24.5670416666667,24.015125,23.5707916666667,23.6670833333333,23.9842083333333,24.5016666666667,437.269040697683,441.191424418633,876.008527131792,280.092958656325,27.1210109819167,21.7945736434083,7.97764857881667,0.560691214466667,0.011127260975,-0.988743540041667,-0.612871447016667
202,"2013-02-06 17:00:00",62,21.362875,79.6809754522,62,36,31,14,70,93,94,95,95,96,96,21.362875,20.610625,21.3269583333333,22.322375,23.7223333333333,24.31175,24.5670416666667,24.015125,23.5707916666667,23.6670833333333,23.9842083333333,79.6809754522,437.269040697683,441.191424418633,876.008527131792,280.092958656325,27.1210109819167,21.7945736434083,7.97764857881667,0.560691214466667,0.011127260975,-0.988743540041667
203,"2013-02-06 18:00:00",73,21.951375,13.0169573643583,73,62,36,31,14,70,93,94,95,95,96,21.951375,21.362875,20.610625,21.3269583333333,22.322375,23.7223333333333,24.31175,24.5670416666667,24.015125,23.5707916666667,23.6670833333333,13.0169573643583,79.6809754522,437.269040697683,441.191424418633,876.008527131792,280.092958656325,27.1210109819167,21.7945736434083,7.97764857881667,0.560691214466667,0.011127260975
204,"2013-02-06 19:00:00",79,23.1415833333333,-2.22648578810833,79,73,62,36,31,14,70,93,94,95,95,23.1415833333333,21.951375,21.362875,20.610625,21.3269583333333,22.322375,23.7223333333333,24.31175,24.5670416666667,24.015125,23.5707916666667,-2.22648578810833,13.0169573643583,79.6809754522,437.269040697683,441.191424418633,876.008527131792,280.092958656325,27.1210109819167,21.7945736434083,7.97764857881667,0.560691214466667
205,"2013-02-06 20:00:00",83,23.88575,-1.05205103359167,83,79,73,62,36,31,14,70,93,94,95,23.88575,23.1415833333333,21.951375,21.362875,20.610625,21.3269583333333,22.322375,23.7223333333333,24.31175,24.5670416666667,24.015125,-1.05205103359167,-2.22648578810833,13.0169573643583,79.6809754522,437.269040697683,441.191424418633,876.008527131792,280.092958656325,27.1210109819167,21.7945736434083,7.97764857881667
206,"2013-02-06 21:00:00",86,23.187,-0.898724160216667,86,83,79,73,62,36,31,14,70,93,94,23.187,23.88575,23.1415833333333,21.951375,21.362875,20.610625,21.3269583333333,22.322375,23.7223333333333,24.31175,24.5670416666667,-0.898724160216667,-1.05205103359167,-2.22648578810833,13.0169573643583,79.6809754522,437.269040697683,441.191424418633,876.008527131792,280.092958656325,27.1210109819167,21.7945736434083
207,"2013-02-06 22:00:00",88,23.38875,-0.396592377266667,88,86,83,79,73,62,36,31,14,70,93,23.38875,23.187,23.88575,23.1415833333333,21.951375,21.362875,20.610625,21.3269583333333,22.322375,23.7223333333333,24.31175,-0.396592377266667,-0.898724160216667,-1.05205103359167,-2.22648578810833,13.0169573643583,79.6809754522,437.269040697683,441.191424418633,876.008527131792,280.092958656325,27.1210109819167
208,"2013-02-06 23:00:00",90,23.67,-0.743507751933333,90,88,86,83,79,73,62,36,31,14,70,23.67,23.38875,23.187,23.88575,23.1415833333333,21.951375,21.362875,20.610625,21.3269583333333,22.322375,23.7223333333333,-0.743507751933333,-0.396592377266667,-0.898724160216667,-1.05205103359167,-2.22648578810833,13.0169573643583,79.6809754522,437.269040697683,441.191424418633,876.008527131792,280.092958656325
209,"2013-02-07 00:00:00",92,24.2215,-0.749870801041667,92,90,88,86,83,79,73,62,36,31,14,24.2215,23.67,23.38875,23.187,23.88575,23.1415833333333,21.951375,21.362875,20.610625,21.3269583333333,22.322375,-0.749870801041667,-0.743507751933333,-0.396592377266667,-0.898724160216667,-1.05205103359167,-2.22648578810833,13.0169573643583,79.6809754522,437.269040697683,441.191424418633,876.008527131792
210,"2013-02-07 01:00:00",93,24.2315,-0.70534560725,93,92,90,88,86,83,79,73,62,36,31,24.2315,24.2215,23.67,23.38875,23.187,23.88575,23.1415833333333,21.951375,21.362875,20.610625,21.3269583333333,-0.70534560725,-0.749870801041667,-0.743507751933333,-0.396592377266667,-0.898724160216667,-1.05205103359167,-2.22648578810833,13.0169573643583,79.6809754522,437.269040697683,441.191424418633
211,"2013-02-07 02:00:00",94,24.1332083333333,-0.593394702841667,94,93,92,90,88,86,83,79,73,62,36,24.1332083333333,24.2315,24.2215,23.67,23.38875,23.187,23.88575,23.1415833333333,21.951375,21.362875,20.610625,-0.593394702841667,-0.70534560725,-0.749870801041667,-0.743507751933333,-0.396592377266667,-0.898724160216667,-1.05205103359167,-2.22648578810833,13.0169573643583,79.6809754522,437.269040697683
212,"2013-02-07 03:00:00",94,24.117,-0.707461240316667,94,94,93,92,90,88,86,83,79,73,62,24.117,24.1332083333333,24.2315,24.2215,23.67,23.38875,23.187,23.88575,23.1415833333333,21.951375,21.362875,-0.707461240316667,-0.593394702841667,-0.70534560725,-0.749870801041667,-0.743507751933333,-0.396592377266667,-0.898724160216667,-1.05205103359167,-2.22648578810833,13.0169573643583,79.6809754522
213,"2013-02-07 04:00:00",95,24.2192916666667,-0.575694444433333,95,94,94,93,92,90,88,86,83,79,73,24.2192916666667,24.117,24.1332083333333,24.2315,24.2215,23.67,23.38875,23.187,23.88575,23.1415833333333,21.951375,-0.575694444433333,-0.707461240316667,-0.593394702841667,-0.70534560725,-0.749870801041667,-0.743507751933333,-0.396592377266667,-0.898724160216667,-1.05205103359167,-2.22648578810833,13.0169573643583
214,"2013-02-07 05:00:00",95,24.1745416666667,-0.59588178295,95,95,94,94,93,92,90,88,86,83,79,24.1745416666667,24.2192916666667,24.117,24.1332083333333,24.2315,24.2215,23.67,23.38875,23.187,23.88575,23.1415833333333,-0.59588178295,-0.575694444433333,-0.707461240316667,-0.593394702841667,-0.70534560725,-0.749870801041667,-0.743507751933333,-0.396592377266667,-0.898724160216667,-1.05205103359167,-2.22648578810833
215,"2013-02-07 06:00:00",96,24.348125,-0.766311369508333,96,95,95,94,94,93,92,90,88,86,83,24.348125,24.1745416666667,24.2192916666667,24.117,24.1332083333333,24.2315,24.2215,23.67,23.38875,23.187,23.88575,-0.766311369508333,-0.59588178295,-0.575694444433333,-0.707461240316667,-0.593394702841667,-0.70534560725,-0.749870801041667,-0.743507751933333,-0.396592377266667,-0.898724160216667,-1.05205103359167
216,"2013-02-07 07:00:00",95,24.4361666666667,-0.21059431525,95,96,95,95,94,94,93,92,90,88,86,24.4361666666667,24.348125,24.1745416666667,24.2192916666667,24.117,24.1332083333333,24.2315,24.2215,23.67,23.38875,23.187,-0.21059431525,-0.766311369508333,-0.59588178295,-0.575694444433333,-0.707461240316667,-0.593394702841667,-0.70534560725,-0.749870801041667,-0.743507751933333,-0.396592377266667,-0.898724160216667
217,"2013-02-07 08:00:00",96,24.4124166666667,-0.275129198958333,96,95,96,95,95,94,94,93,92,90,88,24.4124166666667,24.4361666666667,24.348125,24.1745416666667,24.2192916666667,24.117,24.1332083333333,24.2315,24.2215,23.67,23.38875,-0.275129198958333,-0.21059431525,-0.766311369508333,-0.59588178295,-0.575694444433333,-0.707461240316667,-0.593394702841667,-0.70534560725,-0.749870801041667,-0.743507751933333,-0.396592377266667
218,"2013-02-07 09:00:00",95,24.294625,9.74563953488333,95,96,95,96,95,95,94,94,93,92,90,24.294625,24.4124166666667,24.4361666666667,24.348125,24.1745416666667,24.2192916666667,24.117,24.1332083333333,24.2315,24.2215,23.67,9.74563953488333,-0.275129198958333,-0.21059431525,-0.766311369508333,-0.59588178295,-0.575694444433333,-0.707461240316667,-0.593394702841667,-0.70534560725,-0.749870801041667,-0.743507751933333
219,"2013-02-07 10:00:00",94,24.1925,27.8402777777833,94,95,96,95,96,95,95,94,94,93,92,24.1925,24.294625,24.4124166666667,24.4361666666667,24.348125,24.1745416666667,24.2192916666667,24.117,24.1332083333333,24.2315,24.2215,27.8402777777833,9.74563953488333,-0.275129198958333,-0.21059431525,-0.766311369508333,-0.59588178295,-0.575694444433333,-0.707461240316667,-0.593394702841667,-0.70534560725,-0.749870801041667
220,"2013-02-07 11:00:00",91,23.8792083333333,47.6071059431417,91,94,95,96,95,96,95,95,94,94,93,23.8792083333333,24.1925,24.294625,24.4124166666667,24.4361666666667,24.348125,24.1745416666667,24.2192916666667,24.117,24.1332083333333,24.2315,47.6071059431417,27.8402777777833,9.74563953488333,-0.275129198958333,-0.21059431525,-0.766311369508333,-0.59588178295,-0.575694444433333,-0.707461240316667,-0.593394702841667,-0.70534560725
221,"2013-02-07 12:00:00",77,23.4223333333333,206.559140826867,77,91,94,95,96,95,96,95,95,94,94,23.4223333333333,23.8792083333333,24.1925,24.294625,24.4124166666667,24.4361666666667,24.348125,24.1745416666667,24.2192916666667,24.117,24.1332083333333,206.559140826867,47.6071059431417,27.8402777777833,9.74563953488333,-0.275129198958333,-0.21059431525,-0.766311369508333,-0.59588178295,-0.575694444433333,-0.707461240316667,-0.593394702841667
222,"2013-02-07 13:00:00",50,21.887625,345.16887919895,50,77,91,94,95,96,95,96,95,95,94,21.887625,23.4223333333333,23.8792083333333,24.1925,24.294625,24.4124166666667,24.4361666666667,24.348125,24.1745416666667,24.2192916666667,24.117,345.16887919895,206.559140826867,47.6071059431417,27.8402777777833,9.74563953488333,-0.275129198958333,-0.21059431525,-0.766311369508333,-0.59588178295,-0.575694444433333,-0.707461240316667
223,"2013-02-07 14:00:00",80,23.25875,19.116634366925,80,50,77,91,94,95,96,95,96,95,95,23.25875,21.887625,23.4223333333333,23.8792083333333,24.1925,24.294625,24.4124166666667,24.4361666666667,24.348125,24.1745416666667,24.2192916666667,19.116634366925,345.16887919895,206.559140826867,47.6071059431417,27.8402777777833,9.74563953488333,-0.275129198958333,-0.21059431525,-0.766311369508333,-0.59588178295,-0.575694444433333
224,"2013-02-07 15:00:00",74,24.3049166666667,106.810077519383,74,80,50,77,91,94,95,96,95,96,95,24.3049166666667,23.25875,21.887625,23.4223333333333,23.8792083333333,24.1925,24.294625,24.4124166666667,24.4361666666667,24.348125,24.1745416666667,106.810077519383,19.116634366925,345.16887919895,206.559140826867,47.6071059431417,27.8402777777833,9.74563953488333,-0.275129198958333,-0.21059431525,-0.766311369508333,-0.59588178295
225,"2013-02-07 16:00:00",82,24.0107916666667,47.3802325581333,82,74,80,50,77,91,94,95,96,95,96,24.0107916666667,24.3049166666667,23.25875,21.887625,23.4223333333333,23.8792083333333,24.1925,24.294625,24.4124166666667,24.4361666666667,24.348125,47.3802325581333,106.810077519383,19.116634366925,345.16887919895,206.559140826867,47.6071059431417,27.8402777777833,9.74563953488333,-0.275129198958333,-0.21059431525,-0.766311369508333
226,"2013-02-07 17:00:00",71,23.127875,141.814018087858,71,82,74,80,50,77,91,94,95,96,95,23.127875,24.0107916666667,24.3049166666667,23.25875,21.887625,23.4223333333333,23.8792083333333,24.1925,24.294625,24.4124166666667,24.4361666666667,141.814018087858,47.3802325581333,106.810077519383,19.116634366925,345.16887919895,206.559140826867,47.6071059431417,27.8402777777833,9.74563953488333,-0.275129198958333,-0.21059431525
227,"2013-02-07 18:00:00",86,24.24475,2.82556524549167,86,71,82,74,80,50,77,91,94,95,96,24.24475,23.127875,24.0107916666667,24.3049166666667,23.25875,21.887625,23.4223333333333,23.8792083333333,24.1925,24.294625,24.4124166666667,2.82556524549167,141.814018087858,47.3802325581333,106.810077519383,19.116634366925,345.16887919895,206.559140826867,47.6071059431417,27.8402777777833,9.74563953488333,-0.275129198958333
228,"2013-02-07 19:00:00",89,24.7682083333333,-0.262564599475,89,86,71,82,74,80,50,77,91,94,95,24.7682083333333,24.24475,23.127875,24.0107916666667,24.3049166666667,23.25875,21.887625,23.4223333333333,23.8792083333333,24.1925,24.294625,-0.262564599475,2.82556524549167,141.814018087858,47.3802325581333,106.810077519383,19.116634366925,345.16887919895,206.559140826867,47.6071059431417,27.8402777777833,9.74563953488333
229,"2013-02-07 20:00:00",91,24.5853333333333,-0.215003229958333,91,89,86,71,82,74,80,50,77,91,94,24.5853333333333,24.7682083333333,24.24475,23.127875,24.0107916666667,24.3049166666667,23.25875,21.887625,23.4223333333333,23.8792083333333,24.1925,-0.215003229958333,-0.262564599475,2.82556524549167,141.814018087858,47.3802325581333,106.810077519383,19.116634366925,345.16887919895,206.559140826867,47.6071059431417,27.8402777777833
230,"2013-02-07 21:00:00",93,24.7844583333333,-0.169945090441667,93,91,89,86,71,82,74,80,50,77,91,24.7844583333333,24.5853333333333,24.7682083333333,24.24475,23.127875,24.0107916666667,24.3049166666667,23.25875,21.887625,23.4223333333333,23.8792083333333,-0.169945090441667,-0.215003229958333,-0.262564599475,2.82556524549167,141.814018087858,47.3802325581333,106.810077519383,19.116634366925,345.16887919895,206.559140826867,47.6071059431417
231,"2013-02-07 22:00:00",94,24.7528333333333,-0.0406653746666667,94,93,91,89,86,71,82,74,80,50,77,24.7528333333333,24.7844583333333,24.5853333333333,24.7682083333333,24.24475,23.127875,24.0107916666667,24.3049166666667,23.25875,21.887625,23.4223333333333,-0.0406653746666667,-0.169945090441667,-0.215003229958333,-0.262564599475,2.82556524549167,141.814018087858,47.3802325581333,106.810077519383,19.116634366925,345.16887919895,206.559140826867
232,"2013-02-07 23:00:00",94,24.8499583333333,-0.2157138243,94,94,93,91,89,86,71,82,74,80,50,24.8499583333333,24.7528333333333,24.7844583333333,24.5853333333333,24.7682083333333,24.24475,23.127875,24.0107916666667,24.3049166666667,23.25875,21.887625,-0.2157138243,-0.0406653746666667,-0.169945090441667,-0.215003229958333,-0.262564599475,2.82556524549167,141.814018087858,47.3802325581333,106.810077519383,19.116634366925,345.16887919895
233,"2013-02-08 00:00:00",95,24.8888333333333,-0.131023901791667,95,94,94,93,91,89,86,71,82,74,80,24.8888333333333,24.8499583333333,24.7528333333333,24.7844583333333,24.5853333333333,24.7682083333333,24.24475,23.127875,24.0107916666667,24.3049166666667,23.25875,-0.131023901791667,-0.2157138243,-0.0406653746666667,-0.169945090441667,-0.215003229958333,-0.262564599475,2.82556524549167,141.814018087858,47.3802325581333,106.810077519383,19.116634366925
234,"2013-02-08 01:00:00",95,24.9290416666667,-0.261692506466667,95,95,94,94,93,91,89,86,71,82,74,24.9290416666667,24.8888333333333,24.8499583333333,24.7528333333333,24.7844583333333,24.5853333333333,24.7682083333333,24.24475,23.127875,24.0107916666667,24.3049166666667,-0.261692506466667,-0.131023901791667,-0.2157138243,-0.0406653746666667,-0.169945090441667,-0.215003229958333,-0.262564599475,2.82556524549167,141.814018087858,47.3802325581333,106.810077519383
235,"2013-02-08 02:00:00",96,24.818375,-0.136498708025,96,95,95,94,94,93,91,89,86,71,82,24.818375,24.9290416666667,24.8888333333333,24.8499583333333,24.7528333333333,24.7844583333333,24.5853333333333,24.7682083333333,24.24475,23.127875,24.0107916666667,-0.136498708025,-0.261692506466667,-0.131023901791667,-0.2157138243,-0.0406653746666667,-0.169945090441667,-0.215003229958333,-0.262564599475,2.82556524549167,141.814018087858,47.3802325581333
236,"2013-02-08 03:00:00",96,25.0484583333333,-0.497383720916667,96,96,95,95,94,94,93,91,89,86,71,25.0484583333333,24.818375,24.9290416666667,24.8888333333333,24.8499583333333,24.7528333333333,24.7844583333333,24.5853333333333,24.7682083333333,24.24475,23.127875,-0.497383720916667,-0.136498708025,-0.261692506466667,-0.131023901791667,-0.2157138243,-0.0406653746666667,-0.169945090441667,-0.215003229958333,-0.262564599475,2.82556524549167,141.814018087858
237,"2013-02-08 04:00:00",96,25.2757916666667,-1.08176679586667,96,96,96,95,95,94,94,93,91,89,86,25.2757916666667,25.0484583333333,24.818375,24.9290416666667,24.8888333333333,24.8499583333333,24.7528333333333,24.7844583333333,24.5853333333333,24.7682083333333,24.24475,-1.08176679586667,-0.497383720916667,-0.136498708025,-0.261692506466667,-0.131023901791667,-0.2157138243,-0.0406653746666667,-0.169945090441667,-0.215003229958333,-0.262564599475,2.82556524549167
238,"2013-02-08 05:00:00",98,25.4443333333333,-0.687645348825,98,96,96,96,95,95,94,94,93,91,89,25.4443333333333,25.2757916666667,25.0484583333333,24.818375,24.9290416666667,24.8888333333333,24.8499583333333,24.7528333333333,24.7844583333333,24.5853333333333,24.7682083333333,-0.687645348825,-1.08176679586667,-0.497383720916667,-0.136498708025,-0.261692506466667,-0.131023901791667,-0.2157138243,-0.0406653746666667,-0.169945090441667,-0.215003229958333,-0.262564599475
239,"2013-02-08 06:00:00",97,25.0186666666667,-0.205313307491667,97,98,96,96,96,95,95,94,94,93,91,25.0186666666667,25.4443333333333,25.2757916666667,25.0484583333333,24.818375,24.9290416666667,24.8888333333333,24.8499583333333,24.7528333333333,24.7844583333333,24.5853333333333,-0.205313307491667,-0.687645348825,-1.08176679586667,-0.497383720916667,-0.136498708025,-0.261692506466667,-0.131023901791667,-0.2157138243,-0.0406653746666667,-0.169945090441667,-0.215003229958333
240,"2013-02-08 07:00:00",98,24.9357916666667,-0.065229328175,98,97,98,96,96,96,95,95,94,94,93,24.9357916666667,25.0186666666667,25.4443333333333,25.2757916666667,25.0484583333333,24.818375,24.9290416666667,24.8888333333333,24.8499583333333,24.7528333333333,24.7844583333333,-0.065229328175,-0.205313307491667,-0.687645348825,-1.08176679586667,-0.497383720916667,-0.136498708025,-0.261692506466667,-0.131023901791667,-0.2157138243,-0.0406653746666667,-0.169945090441667
241,"2013-02-08 08:00:00",97,24.92575,0.189179586575,97,98,97,98,96,96,96,95,95,94,94,24.92575,24.9357916666667,25.0186666666667,25.4443333333333,25.2757916666667,25.0484583333333,24.818375,24.9290416666667,24.8888333333333,24.8499583333333,24.7528333333333,0.189179586575,-0.065229328175,-0.205313307491667,-0.687645348825,-1.08176679586667,-0.497383720916667,-0.136498708025,-0.261692506466667,-0.131023901791667,-0.2157138243,-0.0406653746666667
242,"2013-02-08 09:00:00",97,24.9365,10.410303617575,97,97,98,97,98,96,96,96,95,95,94,24.9365,24.92575,24.9357916666667,25.0186666666667,25.4443333333333,25.2757916666667,25.0484583333333,24.818375,24.9290416666667,24.8888333333333,24.8499583333333,10.410303617575,0.189179586575,-0.065229328175,-0.205313307491667,-0.687645348825,-1.08176679586667,-0.497383720916667,-0.136498708025,-0.261692506466667,-0.131023901791667,-0.2157138243
243,"2013-02-08 10:00:00",94,24.8390416666667,39.3177164082667,94,97,97,98,97,98,96,96,96,95,95,24.8390416666667,24.9365,24.92575,24.9357916666667,25.0186666666667,25.4443333333333,25.2757916666667,25.0484583333333,24.818375,24.9290416666667,24.8888333333333,39.3177164082667,10.410303617575,0.189179586575,-0.065229328175,-0.205313307491667,-0.687645348825,-1.08176679586667,-0.497383720916667,-0.136498708025,-0.261692506466667,-0.131023901791667
244,"2013-02-08 11:00:00",90,24.5306666666667,63.320009689925,90,94,97,97,98,97,98,96,96,96,95,24.5306666666667,24.8390416666667,24.9365,24.92575,24.9357916666667,25.0186666666667,25.4443333333333,25.2757916666667,25.0484583333333,24.818375,24.9290416666667,63.320009689925,39.3177164082667,10.410303617575,0.189179586575,-0.065229328175,-0.205313307491667,-0.687645348825,-1.08176679586667,-0.497383720916667,-0.136498708025,-0.261692506466667
245,"2013-02-08 12:00:00",76,23.6842916666667,264.619541343683,76,90,94,97,97,98,97,98,96,96,96,23.6842916666667,24.5306666666667,24.8390416666667,24.9365,24.92575,24.9357916666667,25.0186666666667,25.4443333333333,25.2757916666667,25.0484583333333,24.818375,264.619541343683,63.320009689925,39.3177164082667,10.410303617575,0.189179586575,-0.065229328175,-0.205313307491667,-0.687645348825,-1.08176679586667,-0.497383720916667,-0.136498708025
246,"2013-02-08 13:00:00",58,23.3890833333333,217.417135012908,58,76,90,94,97,97,98,97,98,96,96,23.3890833333333,23.6842916666667,24.5306666666667,24.8390416666667,24.9365,24.92575,24.9357916666667,25.0186666666667,25.4443333333333,25.2757916666667,25.0484583333333,217.417135012908,264.619541343683,63.320009689925,39.3177164082667,10.410303617575,0.189179586575,-0.065229328175,-0.205313307491667,-0.687645348825,-1.08176679586667,-0.497383720916667
247,"2013-02-08 14:00:00",63,23.2315833333333,248.983866279067,63,58,76,90,94,97,97,98,97,98,96,23.2315833333333,23.3890833333333,23.6842916666667,24.5306666666667,24.8390416666667,24.9365,24.92575,24.9357916666667,25.0186666666667,25.4443333333333,25.2757916666667,248.983866279067,217.417135012908,264.619541343683,63.320009689925,39.3177164082667,10.410303617575,0.189179586575,-0.065229328175,-0.205313307491667,-0.687645348825,-1.08176679586667
248,"2013-02-08 15:00:00",21,22.5668333333333,638.279085917317,21,63,58,76,90,94,97,97,98,97,98,22.5668333333333,23.2315833333333,23.3890833333333,23.6842916666667,24.5306666666667,24.8390416666667,24.9365,24.92575,24.9357916666667,25.0186666666667,25.4443333333333,638.279085917317,248.983866279067,217.417135012908,264.619541343683,63.320009689925,39.3177164082667,10.410303617575,0.189179586575,-0.065229328175,-0.205313307491667,-0.687645348825
249,"2013-02-08 16:00:00",58,22.5906666666667,122.4076873385,58,21,63,58,76,90,94,97,97,98,97,22.5906666666667,22.5668333333333,23.2315833333333,23.3890833333333,23.6842916666667,24.5306666666667,24.8390416666667,24.9365,24.92575,24.9357916666667,25.0186666666667,122.4076873385,638.279085917317,248.983866279067,217.417135012908,264.619541343683,63.320009689925,39.3177164082667,10.410303617575,0.189179586575,-0.065229328175,-0.205313307491667
